Timestamp,ServiceCategory,MarketingChannel,Revenue,AdSpend,Conversions,CustomerType,Category,day_name,day_of_week,date,MonthName,Year,hour_12,ROI,Revenue_per_Conversion,Is_Ad,Is_Converted,Spend_Level,hour
2023-11-09 08:00:00,Service,Instagram,139.87,12.47,1,Returning,Basic,Thursday,3,2023-11-09,November,2023,08 AM,10.216519647153168,139.87,True,True,Medium,8
2023-03-05 09:00:00,Product,Instagram,17.34,25.48,3,New,Discounted,Sunday,6,2023-03-05,March,2023,09 AM,-0.31946624803767665,5.78,True,True,High,9
2023-09-21 17:00:00,Product,Facebook,56.66,6.75,0,New,Discounted,Thursday,3,2023-09-21,September,2023,05 PM,7.394074074074074,56.66,True,False,Low,17
2023-09-10 09:00:00,Service,Online,71.6,0.0,0,Returning,Premium,Sunday,6,2023-09-10,September,2023,09 AM,71.6,71.6,False,False,Low,9
2023-12-19 15:00:00,Service,Online,25.13,0.0,0,Returning,Discounted,Tuesday,1,2023-12-19,December,2023,03 PM,25.13,25.13,False,False,Low,15
2023-08-04 09:00:00,Service,Google Ads,86.26,11.9,3,New,Discounted,Friday,4,2023-08-04,August,2023,09 AM,6.248739495798319,28.753333333333334,True,True,Medium,9
2023-05-16 11:00:00,Product,In-Store,128.6,0.0,0,New,Basic,Tuesday,1,2023-05-16,May,2023,11 AM,128.6,128.6,False,False,Low,11
2023-06-17 11:00:00,Service,Instagram,138.84,14.9,1,New,Premium,Saturday,5,2023-06-17,June,2023,11 AM,8.318120805369126,138.84,True,True,Medium,11
2023-10-16 12:00:00,Service,In-Store,181.78,0.0,0,New,Basic,Monday,0,2023-10-16,October,2023,12 PM,181.78,181.78,False,False,Low,12
2023-12-26 17:00:00,Product,In-Store,36.1,0.0,0,Returning,Premium,Tuesday,1,2023-12-26,December,2023,05 PM,36.1,36.1,False,False,Low,17
2023-10-14 07:00:00,Product,In-Store,169.31,0.0,0,Returning,Discounted,Saturday,5,2023-10-14,October,2023,07 AM,169.31,169.31,False,False,Low,7
2023-01-02 16:00:00,Product,Instagram,150.96,5.96,2,New,Premium,Monday,0,2023-01-02,January,2023,04 PM,24.328859060402685,75.48,True,True,Low,16
2023-05-27 16:00:00,Product,In-Store,30.68,0.0,0,Returning,Basic,Saturday,5,2023-05-27,May,2023,04 PM,30.68,30.68,False,False,Low,16
2023-11-20 10:00:00,Service,Instagram,83.9,19.72,2,New,Premium,Monday,0,2023-11-20,November,2023,10 AM,3.254563894523327,41.95,True,True,Medium,10
2023-04-17 15:00:00,Product,Facebook,49.51,17.71,3,Returning,Premium,Monday,0,2023-04-17,April,2023,03 PM,1.7955957086391867,16.503333333333334,True,True,Medium,15
2023-07-06 14:00:00,Service,Facebook,132.03,13.72,2,New,Discounted,Thursday,3,2023-07-06,July,2023,02 PM,8.623177842565598,66.015,True,True,Medium,14
2023-02-09 20:00:00,Product,In-Store,174.27,0.0,0,New,Discounted,Thursday,3,2023-02-09,February,2023,08 PM,174.27,174.27,False,False,Low,20
2023-09-02 13:00:00,Product,Facebook,55.2,12.51,3,Returning,Discounted,Saturday,5,2023-09-02,September,2023,01 PM,3.412470023980816,18.400000000000002,True,True,Medium,13
2023-04-02 18:00:00,Service,In-Store,183.55,0.0,0,New,Basic,Sunday,6,2023-04-02,April,2023,06 PM,183.55,183.55,False,False,Low,18
2023-01-20 14:00:00,Service,Facebook,199.18,23.4,2,New,Basic,Friday,4,2023-01-20,January,2023,02 PM,7.511965811965813,99.59,True,True,High,14
2023-05-21 14:00:00,Product,In-Store,120.4,0.0,0,New,Premium,Sunday,6,2023-05-21,May,2023,02 PM,120.4,120.4,False,False,Low,14
2023-02-01 10:00:00,Service,Google Ads,117.69,7.75,0,Returning,Basic,Wednesday,2,2023-02-01,February,2023,10 AM,14.185806451612903,117.69,True,False,Low,10
2023-12-13 14:00:00,Service,Online,37.75,0.0,0,New,Discounted,Wednesday,2,2023-12-13,December,2023,02 PM,37.75,37.75,False,False,Low,14
2023-05-19 21:00:00,Service,Instagram,99.71,3.28,2,New,Basic,Friday,4,2023-05-19,May,2023,09 PM,29.399390243902438,49.855,True,True,Low,21
2023-01-05 12:00:00,Product,Google Ads,102.83,10.67,3,New,Premium,Thursday,3,2023-01-05,January,2023,12 PM,8.63730084348641,34.276666666666664,True,True,Medium,12
2023-12-09 19:00:00,Product,Online,183.58,0.0,0,New,Premium,Saturday,5,2023-12-09,December,2023,07 PM,183.58,183.58,False,False,Low,19
2023-08-01 17:00:00,Product,Online,164.5,0.0,0,New,Discounted,Tuesday,1,2023-08-01,August,2023,05 PM,164.5,164.5,False,False,Low,17
2023-05-28 18:00:00,Service,Facebook,35.0,1.34,1,New,Discounted,Sunday,6,2023-05-28,May,2023,06 PM,25.119402985074622,35.0,True,True,Low,18
2023-02-20 11:00:00,Service,Facebook,38.88,15.58,2,New,Basic,Monday,0,2023-02-20,February,2023,11 AM,1.4955070603337615,19.44,True,True,Medium,11
2023-01-27 19:00:00,Service,Online,118.56,0.0,0,New,Discounted,Friday,4,2023-01-27,January,2023,07 PM,118.56,118.56,False,False,Low,19
2023-09-03 11:00:00,Product,Online,76.32,0.0,0,New,Basic,Sunday,6,2023-09-03,September,2023,11 AM,76.32,76.32,False,False,Low,11
2023-06-25 20:00:00,Service,Instagram,105.21,14.39,0,New,Discounted,Sunday,6,2023-06-25,June,2023,08 PM,6.311327310632383,105.21,True,False,Medium,20
2023-08-06 10:00:00,Product,In-Store,88.58,0.0,0,Returning,Discounted,Sunday,6,2023-08-06,August,2023,10 AM,88.58,88.58,False,False,Low,10
2023-07-01 09:00:00,Product,Online,196.64,0.0,0,New,Premium,Saturday,5,2023-07-01,July,2023,09 AM,196.64,196.64,False,False,Low,9
2023-04-01 19:00:00,Service,Google Ads,119.21,17.5,3,New,Basic,Saturday,5,2023-04-01,April,2023,07 PM,5.811999999999999,39.736666666666665,True,True,Medium,19
2023-05-30 17:00:00,Product,Facebook,91.7,29.04,0,Returning,Discounted,Tuesday,1,2023-05-30,May,2023,05 PM,2.1577134986225897,91.7,True,False,High,17
2023-06-09 20:00:00,Service,In-Store,148.77,0.0,0,Returning,Discounted,Friday,4,2023-06-09,June,2023,08 PM,148.77,148.77,False,False,Low,20
2023-08-10 21:00:00,Product,Facebook,194.11,27.6,3,Returning,Basic,Thursday,3,2023-08-10,August,2023,09 PM,6.032971014492754,64.70333333333333,True,True,High,21
2023-09-16 07:00:00,Service,Facebook,142.43,14.78,1,New,Discounted,Saturday,5,2023-09-16,September,2023,07 AM,8.636671177266578,142.43,True,True,Medium,7
2023-01-20 11:00:00,Service,Instagram,17.14,26.93,3,New,Premium,Friday,4,2023-01-20,January,2023,11 AM,-0.36353509097660597,5.713333333333334,True,True,High,11
2023-12-24 18:00:00,Service,Google Ads,198.83,19.81,1,Returning,Basic,Sunday,6,2023-12-24,December,2023,06 PM,9.036850075719334,198.83,True,True,Medium,18
2023-07-15 10:00:00,Service,Instagram,45.68,23.21,0,Returning,Discounted,Saturday,5,2023-07-15,July,2023,10 AM,0.9681171908660059,45.68,True,False,High,10
2023-06-28 19:00:00,Product,Online,163.4,0.0,0,New,Discounted,Wednesday,2,2023-06-28,June,2023,07 PM,163.4,163.4,False,False,Low,19
2023-04-25 20:00:00,Service,Google Ads,124.66,17.15,2,Returning,Premium,Tuesday,1,2023-04-25,April,2023,08 PM,6.268804664723032,62.33,True,True,Medium,20
2023-12-19 19:00:00,Product,Instagram,195.46,18.38,2,New,Discounted,Tuesday,1,2023-12-19,December,2023,07 PM,9.634385201305768,97.73,True,True,Medium,19
2023-10-14 16:00:00,Service,Facebook,144.32,10.87,1,New,Discounted,Saturday,5,2023-10-14,October,2023,04 PM,12.276908923643054,144.32,True,True,Medium,16
2023-02-10 09:00:00,Product,Online,101.82,0.0,0,New,Premium,Friday,4,2023-02-10,February,2023,09 AM,101.82,101.82,False,False,Low,9
2023-08-12 18:00:00,Product,Online,117.45,0.0,0,New,Discounted,Saturday,5,2023-08-12,August,2023,06 PM,117.45,117.45,False,False,Low,18
2023-11-28 15:00:00,Product,Instagram,121.52,0.78,2,Returning,Premium,Tuesday,1,2023-11-28,November,2023,03 PM,154.7948717948718,60.76,True,True,Low,15
2023-03-25 09:00:00,Product,Facebook,131.04,23.03,3,New,Premium,Saturday,5,2023-03-25,March,2023,09 AM,4.689969604863221,43.68,True,True,High,9
2023-07-08 21:00:00,Service,Online,10.25,0.0,0,Returning,Basic,Saturday,5,2023-07-08,July,2023,09 PM,10.25,10.25,False,False,Low,21
2023-12-08 14:00:00,Service,Online,18.83,0.0,0,New,Basic,Friday,4,2023-12-08,December,2023,02 PM,18.83,18.83,False,False,Low,14
2023-10-19 07:00:00,Product,Google Ads,27.82,29.75,3,New,Premium,Thursday,3,2023-10-19,October,2023,07 AM,-0.06487394957983192,9.273333333333333,True,True,High,7
2023-12-10 11:00:00,Product,In-Store,88.09,0.0,0,New,Premium,Sunday,6,2023-12-10,December,2023,11 AM,88.09,88.09,False,False,Low,11
2023-12-25 14:00:00,Service,Facebook,32.22,28.36,1,Returning,Basic,Monday,0,2023-12-25,December,2023,02 PM,0.13610719322990125,32.22,True,True,High,14
2023-05-07 07:00:00,Product,Instagram,49.47,5.09,2,New,Discounted,Sunday,6,2023-05-07,May,2023,07 AM,8.719056974459724,24.735,True,True,Low,7
2023-02-02 20:00:00,Product,Instagram,12.74,29.54,2,Returning,Premium,Thursday,3,2023-02-02,February,2023,08 PM,-0.5687203791469193,6.37,True,True,High,20
2023-08-25 20:00:00,Product,In-Store,138.18,0.0,0,New,Premium,Friday,4,2023-08-25,August,2023,08 PM,138.18,138.18,False,False,Low,20
2023-10-22 18:00:00,Product,In-Store,111.52,0.0,0,New,Premium,Sunday,6,2023-10-22,October,2023,06 PM,111.52,111.52,False,False,Low,18
2023-01-16 07:00:00,Service,Google Ads,135.66,15.0,1,Returning,Basic,Monday,0,2023-01-16,January,2023,07 AM,8.044,135.66,True,True,Medium,7
2023-09-03 08:00:00,Product,Instagram,94.1,0.01,1,New,Discounted,Sunday,6,2023-09-03,September,2023,08 AM,9408.999999999998,94.1,True,True,Low,8
2023-09-02 20:00:00,Product,Online,128.14,0.0,0,New,Premium,Saturday,5,2023-09-02,September,2023,08 PM,128.14,128.14,False,False,Low,20
2023-01-01 12:00:00,Service,Instagram,156.65,6.5,1,Returning,Basic,Sunday,6,2023-01-01,January,2023,12 PM,23.1,156.65,True,True,Low,12
2023-08-01 13:00:00,Product,Instagram,184.9,27.94,3,Returning,Basic,Tuesday,1,2023-08-01,August,2023,01 PM,5.6177523264137434,61.63333333333333,True,True,High,13
2023-10-17 11:00:00,Product,Online,87.78,0.0,0,New,Discounted,Tuesday,1,2023-10-17,October,2023,11 AM,87.78,87.78,False,False,Low,11
2023-08-04 11:00:00,Product,In-Store,84.25,0.0,0,New,Basic,Friday,4,2023-08-04,August,2023,11 AM,84.25,84.25,False,False,Low,11
2023-01-10 21:00:00,Product,Instagram,124.73,12.53,3,New,Premium,Tuesday,1,2023-01-10,January,2023,09 PM,8.954509177972866,41.57666666666667,True,True,Medium,21
2023-01-14 09:00:00,Service,Instagram,147.82,20.26,2,New,Premium,Saturday,5,2023-01-14,January,2023,09 AM,6.29615004935834,73.91,True,True,High,9
2023-10-04 21:00:00,Service,Instagram,185.38,3.23,1,New,Basic,Wednesday,2,2023-10-04,October,2023,09 PM,56.39318885448917,185.38,True,True,Low,21
2023-03-20 10:00:00,Service,Facebook,143.04,5.84,2,New,Premium,Monday,0,2023-03-20,March,2023,10 AM,23.493150684931507,71.52,True,True,Low,10
2023-11-11 15:00:00,Product,Online,137.37,0.0,0,Returning,Discounted,Saturday,5,2023-11-11,November,2023,03 PM,137.37,137.37,False,False,Low,15
2023-04-03 20:00:00,Product,Online,37.29,0.0,0,Returning,Basic,Monday,0,2023-04-03,April,2023,08 PM,37.29,37.29,False,False,Low,20
2023-07-12 18:00:00,Service,Instagram,197.47,4.71,1,Returning,Premium,Wednesday,2,2023-07-12,July,2023,06 PM,40.92569002123142,197.47,True,True,Low,18
2023-02-10 08:00:00,Product,Facebook,30.09,19.83,2,Returning,Basic,Friday,4,2023-02-10,February,2023,08 AM,0.5173978819969745,15.045,True,True,Medium,8
2023-08-18 10:00:00,Product,Instagram,126.74,21.96,0,New,Basic,Friday,4,2023-08-18,August,2023,10 AM,4.771402550091074,126.74,True,False,High,10
2023-06-20 15:00:00,Service,Google Ads,42.46,5.99,0,Returning,Premium,Tuesday,1,2023-06-20,June,2023,03 PM,6.0884808013355585,42.46,True,False,Low,15
2023-06-09 21:00:00,Product,Facebook,152.88,24.0,2,New,Discounted,Friday,4,2023-06-09,June,2023,09 PM,5.37,76.44,True,True,High,21
2023-12-10 18:00:00,Service,Facebook,170.74,25.91,2,New,Discounted,Sunday,6,2023-12-10,December,2023,06 PM,5.589733693554613,85.37,True,True,High,18
2023-12-14 18:00:00,Product,Google Ads,80.77,5.54,3,Returning,Basic,Thursday,3,2023-12-14,December,2023,06 PM,13.579422382671478,26.923333333333332,True,True,Low,18
2023-10-17 14:00:00,Service,Instagram,22.11,6.65,1,New,Premium,Tuesday,1,2023-10-17,October,2023,02 PM,2.3248120300751878,22.11,True,True,Low,14
2023-04-02 14:00:00,Product,Facebook,188.36,7.0,0,Returning,Discounted,Sunday,6,2023-04-02,April,2023,02 PM,25.90857142857143,188.36,True,False,Low,14
2023-08-23 09:00:00,Product,Facebook,70.97,29.1,3,New,Discounted,Wednesday,2,2023-08-23,August,2023,09 AM,1.4388316151202747,23.656666666666666,True,True,High,9
2023-05-25 15:00:00,Product,Instagram,27.57,13.36,1,Returning,Premium,Thursday,3,2023-05-25,May,2023,03 PM,1.0636227544910182,27.57,True,True,Medium,15
2023-02-04 07:00:00,Product,Facebook,33.02,11.01,1,New,Basic,Saturday,5,2023-02-04,February,2023,07 AM,1.9990917347865582,33.02,True,True,Medium,7
2023-05-20 07:00:00,Service,Instagram,196.93,5.09,3,New,Basic,Saturday,5,2023-05-20,May,2023,07 AM,37.689587426326135,65.64333333333333,True,True,Low,7
2023-07-16 08:00:00,Service,Facebook,75.31,20.21,0,New,Premium,Sunday,6,2023-07-16,July,2023,08 AM,2.7263730826323602,75.31,True,False,High,8
2023-01-22 16:00:00,Product,Google Ads,41.11,8.24,0,New,Basic,Sunday,6,2023-01-22,January,2023,04 PM,3.9890776699029122,41.11,True,False,Low,16
2023-07-23 10:00:00,Product,Google Ads,151.36,3.92,1,Returning,Basic,Sunday,6,2023-07-23,July,2023,10 AM,37.612244897959194,151.36,True,True,Low,10
2023-06-13 12:00:00,Product,Facebook,29.75,23.71,0,New,Discounted,Tuesday,1,2023-06-13,June,2023,12 PM,0.25474483340362714,29.75,True,False,High,12
2023-05-17 11:00:00,Service,In-Store,70.79,0.0,0,Returning,Basic,Wednesday,2,2023-05-17,May,2023,11 AM,70.79,70.79,False,False,Low,11
2023-11-21 17:00:00,Service,Facebook,141.96,19.79,1,New,Basic,Tuesday,1,2023-11-21,November,2023,05 PM,6.173319858514402,141.96,True,True,Medium,17
2023-08-26 14:00:00,Service,Facebook,97.28,13.37,0,New,Premium,Saturday,5,2023-08-26,August,2023,02 PM,6.275991024682124,97.28,True,False,Medium,14
2023-12-17 17:00:00,Product,Online,105.08,0.0,0,Returning,Premium,Sunday,6,2023-12-17,December,2023,05 PM,105.08,105.08,False,False,Low,17
2023-01-30 13:00:00,Service,In-Store,95.46,0.0,0,Returning,Discounted,Monday,0,2023-01-30,January,2023,01 PM,95.46,95.46,False,False,Low,13
2023-06-24 10:00:00,Service,Online,53.63,0.0,0,New,Discounted,Saturday,5,2023-06-24,June,2023,10 AM,53.63,53.63,False,False,Low,10
2023-12-03 07:00:00,Product,Google Ads,118.55,29.43,3,New,Premium,Sunday,6,2023-12-03,December,2023,07 AM,3.028202514441047,39.516666666666666,True,True,High,7
2023-12-30 21:00:00,Service,Online,83.01,0.0,0,Returning,Discounted,Saturday,5,2023-12-30,December,2023,09 PM,83.01,83.01,False,False,Low,21
2023-08-06 09:00:00,Service,Google Ads,57.55,18.65,3,Returning,Discounted,Sunday,6,2023-08-06,August,2023,09 AM,2.0857908847184987,19.183333333333334,True,True,Medium,9
2023-06-18 12:00:00,Service,Google Ads,171.21,23.14,2,Returning,Premium,Sunday,6,2023-06-18,June,2023,12 PM,6.3988764044943816,85.605,True,True,High,12
2023-09-29 21:00:00,Service,Instagram,74.22,23.27,0,Returning,Basic,Friday,4,2023-09-29,September,2023,09 PM,2.189514396218307,74.22,True,False,High,21
2023-05-25 14:00:00,Product,In-Store,84.4,0.0,0,Returning,Basic,Thursday,3,2023-05-25,May,2023,02 PM,84.4,84.4,False,False,Low,14
2023-12-27 11:00:00,Product,Instagram,96.45,7.55,2,New,Premium,Wednesday,2,2023-12-27,December,2023,11 AM,11.774834437086094,48.225,True,True,Low,11
2023-01-10 13:00:00,Product,Facebook,180.3,1.53,3,New,Premium,Tuesday,1,2023-01-10,January,2023,01 PM,116.84313725490196,60.1,True,True,Low,13
2023-04-27 18:00:00,Service,In-Store,171.17,0.0,0,New,Basic,Thursday,3,2023-04-27,April,2023,06 PM,171.17,171.17,False,False,Low,18
2023-05-17 15:00:00,Service,Online,159.57,0.0,0,Returning,Discounted,Wednesday,2,2023-05-17,May,2023,03 PM,159.57,159.57,False,False,Low,15
2023-01-06 10:00:00,Service,Online,12.68,0.0,0,New,Discounted,Friday,4,2023-01-06,January,2023,10 AM,12.68,12.68,False,False,Low,10
2023-08-18 07:00:00,Service,In-Store,102.84,0.0,0,Returning,Premium,Friday,4,2023-08-18,August,2023,07 AM,102.84,102.84,False,False,Low,7
2023-03-31 14:00:00,Service,Instagram,193.42,26.19,1,Returning,Basic,Friday,4,2023-03-31,March,2023,02 PM,6.385261550210003,193.42,True,True,High,14
2023-12-18 19:00:00,Service,Online,159.56,0.0,0,Returning,Basic,Monday,0,2023-12-18,December,2023,07 PM,159.56,159.56,False,False,Low,19
2023-09-04 19:00:00,Product,Facebook,21.37,26.03,1,Returning,Basic,Monday,0,2023-09-04,September,2023,07 PM,-0.1790242028428736,21.37,True,True,High,19
2023-06-27 19:00:00,Product,Google Ads,101.51,3.17,1,New,Discounted,Tuesday,1,2023-06-27,June,2023,07 PM,31.022082018927446,101.51,True,True,Low,19
2023-07-16 12:00:00,Service,Online,18.55,0.0,0,Returning,Discounted,Sunday,6,2023-07-16,July,2023,12 PM,18.55,18.55,False,False,Low,12
2023-05-22 20:00:00,Service,Instagram,119.21,27.29,1,Returning,Discounted,Monday,0,2023-05-22,May,2023,08 PM,3.3682667643825575,119.21,True,True,High,20
2023-08-24 19:00:00,Product,Instagram,131.86,23.89,2,Returning,Basic,Thursday,3,2023-08-24,August,2023,07 PM,4.519464210966932,65.93,True,True,High,19
2023-06-05 11:00:00,Service,In-Store,160.14,0.0,0,New,Basic,Monday,0,2023-06-05,June,2023,11 AM,160.14,160.14,False,False,Low,11
2023-04-29 17:00:00,Product,Google Ads,154.56,21.7,0,New,Premium,Saturday,5,2023-04-29,April,2023,05 PM,6.122580645161291,154.56,True,False,High,17
2023-07-30 11:00:00,Product,Facebook,184.85,26.8,0,New,Discounted,Sunday,6,2023-07-30,July,2023,11 AM,5.897388059701492,184.85,True,False,High,11
2023-11-16 16:00:00,Product,Instagram,174.55,22.08,3,Returning,Basic,Thursday,3,2023-11-16,November,2023,04 PM,6.9053442028985526,58.18333333333334,True,True,High,16
2023-02-27 16:00:00,Product,Online,167.18,0.0,0,Returning,Discounted,Monday,0,2023-02-27,February,2023,04 PM,167.18,167.18,False,False,Low,16
2023-07-04 15:00:00,Service,Facebook,124.34,9.75,0,Returning,Basic,Tuesday,1,2023-07-04,July,2023,03 PM,11.752820512820513,124.34,True,False,Low,15
2023-10-27 20:00:00,Service,Online,145.62,0.0,0,Returning,Discounted,Friday,4,2023-10-27,October,2023,08 PM,145.62,145.62,False,False,Low,20
2023-05-27 11:00:00,Service,Instagram,129.77,25.4,2,New,Premium,Saturday,5,2023-05-27,May,2023,11 AM,4.109055118110237,64.885,True,True,High,11
2023-04-13 20:00:00,Product,Instagram,185.54,11.37,3,New,Discounted,Thursday,3,2023-04-13,April,2023,08 PM,15.318381706244503,61.846666666666664,True,True,Medium,20
2023-03-04 12:00:00,Service,Facebook,88.82,15.04,1,New,Premium,Saturday,5,2023-03-04,March,2023,12 PM,4.905585106382979,88.82,True,True,Medium,12
2023-01-21 19:00:00,Service,Facebook,156.83,7.7,3,Returning,Discounted,Saturday,5,2023-01-21,January,2023,07 PM,19.36753246753247,52.27666666666667,True,True,Low,19
2023-03-24 19:00:00,Product,In-Store,146.14,0.0,0,New,Premium,Friday,4,2023-03-24,March,2023,07 PM,146.14,146.14,False,False,Low,19
2023-01-13 10:00:00,Service,Instagram,177.95,25.59,3,New,Discounted,Friday,4,2023-01-13,January,2023,10 AM,5.9538882375928095,59.31666666666666,True,True,High,10
2023-06-27 14:00:00,Product,Online,49.53,0.0,0,New,Premium,Tuesday,1,2023-06-27,June,2023,02 PM,49.53,49.53,False,False,Low,14
2023-06-15 18:00:00,Service,Google Ads,161.7,8.41,2,New,Basic,Thursday,3,2023-06-15,June,2023,06 PM,18.227110582639714,80.85,True,True,Low,18
2023-05-10 08:00:00,Product,Google Ads,21.73,1.8,0,Returning,Premium,Wednesday,2,2023-05-10,May,2023,08 AM,11.072222222222221,21.73,True,False,Low,8
2023-05-09 07:00:00,Service,In-Store,107.93,0.0,0,Returning,Discounted,Tuesday,1,2023-05-09,May,2023,07 AM,107.93,107.93,False,False,Low,7
2023-02-26 18:00:00,Service,Online,191.87,0.0,0,Returning,Discounted,Sunday,6,2023-02-26,February,2023,06 PM,191.87,191.87,False,False,Low,18
2023-01-22 13:00:00,Service,In-Store,140.36,0.0,0,New,Basic,Sunday,6,2023-01-22,January,2023,01 PM,140.36,140.36,False,False,Low,13
2023-01-10 21:00:00,Product,Facebook,46.63,29.53,1,Returning,Premium,Tuesday,1,2023-01-10,January,2023,09 PM,0.5790721300372503,46.63,True,True,High,21
2023-08-18 09:00:00,Service,Facebook,86.39,22.0,2,New,Discounted,Friday,4,2023-08-18,August,2023,09 AM,2.9268181818181818,43.195,True,True,High,9
2023-09-22 07:00:00,Product,In-Store,159.55,0.0,0,New,Discounted,Friday,4,2023-09-22,September,2023,07 AM,159.55,159.55,False,False,Low,7
2023-01-28 08:00:00,Service,In-Store,140.17,0.0,0,New,Premium,Saturday,5,2023-01-28,January,2023,08 AM,140.17,140.17,False,False,Low,8
2023-06-21 09:00:00,Service,Google Ads,128.01,16.94,3,Returning,Basic,Wednesday,2,2023-06-21,June,2023,09 AM,6.556670602125147,42.669999999999995,True,True,Medium,9
2023-02-21 17:00:00,Product,Instagram,84.87,17.21,0,New,Basic,Tuesday,1,2023-02-21,February,2023,05 PM,3.9314352120859963,84.87,True,False,Medium,17
2023-07-23 13:00:00,Product,Online,40.52,0.0,0,Returning,Discounted,Sunday,6,2023-07-23,July,2023,01 PM,40.52,40.52,False,False,Low,13
2023-09-28 15:00:00,Product,Facebook,115.87,17.76,2,Returning,Discounted,Thursday,3,2023-09-28,September,2023,03 PM,5.524211711711711,57.935,True,True,Medium,15
2023-01-13 21:00:00,Product,In-Store,191.96,0.0,0,New,Premium,Friday,4,2023-01-13,January,2023,09 PM,191.96,191.96,False,False,Low,21
2023-08-05 16:00:00,Product,Facebook,191.16,7.38,2,Returning,Premium,Saturday,5,2023-08-05,August,2023,04 PM,24.902439024390244,95.58,True,True,Low,16
2023-06-13 16:00:00,Service,Facebook,39.96,12.29,2,New,Premium,Tuesday,1,2023-06-13,June,2023,04 PM,2.2514239218877137,19.98,True,True,Medium,16
2023-06-05 17:00:00,Service,In-Store,37.64,0.0,0,New,Discounted,Monday,0,2023-06-05,June,2023,05 PM,37.64,37.64,False,False,Low,17
2023-07-22 17:00:00,Product,Online,51.16,0.0,0,New,Basic,Saturday,5,2023-07-22,July,2023,05 PM,51.16,51.16,False,False,Low,17
2023-11-27 08:00:00,Product,Online,10.67,0.0,0,New,Basic,Monday,0,2023-11-27,November,2023,08 AM,10.67,10.67,False,False,Low,8
2023-06-07 09:00:00,Service,In-Store,76.24,0.0,0,New,Discounted,Wednesday,2,2023-06-07,June,2023,09 AM,76.24,76.24,False,False,Low,9
2023-04-03 21:00:00,Product,In-Store,18.75,0.0,0,Returning,Basic,Monday,0,2023-04-03,April,2023,09 PM,18.75,18.75,False,False,Low,21
2023-05-02 16:00:00,Service,Facebook,152.46,2.64,1,New,Discounted,Tuesday,1,2023-05-02,May,2023,04 PM,56.75000000000001,152.46,True,True,Low,16
2023-07-27 13:00:00,Product,Google Ads,63.86,7.22,1,New,Basic,Thursday,3,2023-07-27,July,2023,01 PM,7.844875346260388,63.86,True,True,Low,13
2023-01-18 19:00:00,Service,Google Ads,167.17,6.85,1,Returning,Basic,Wednesday,2,2023-01-18,January,2023,07 PM,23.404379562043797,167.17,True,True,Low,19
2023-09-18 10:00:00,Product,Online,147.09,0.0,0,Returning,Discounted,Monday,0,2023-09-18,September,2023,10 AM,147.09,147.09,False,False,Low,10
2023-01-30 08:00:00,Product,Online,127.71,0.0,0,New,Basic,Monday,0,2023-01-30,January,2023,08 AM,127.71,127.71,False,False,Low,8
2023-08-31 07:00:00,Service,Facebook,46.47,18.58,2,New,Premium,Thursday,3,2023-08-31,August,2023,07 AM,1.501076426264801,23.235,True,True,Medium,7
2023-08-14 15:00:00,Product,Facebook,176.18,27.98,2,New,Basic,Monday,0,2023-08-14,August,2023,03 PM,5.296640457469621,88.09,True,True,High,15
2023-10-03 20:00:00,Product,In-Store,30.22,0.0,0,New,Basic,Tuesday,1,2023-10-03,October,2023,08 PM,30.22,30.22,False,False,Low,20
2023-09-07 08:00:00,Product,Instagram,123.19,25.88,1,Returning,Basic,Thursday,3,2023-09-07,September,2023,08 AM,3.760046367851623,123.19,True,True,High,8
2023-09-26 20:00:00,Service,Google Ads,42.22,4.93,1,Returning,Discounted,Tuesday,1,2023-09-26,September,2023,08 PM,7.563894523326573,42.22,True,True,Low,20
2023-11-10 17:00:00,Service,In-Store,117.38,0.0,0,New,Basic,Friday,4,2023-11-10,November,2023,05 PM,117.38,117.38,False,False,Low,17
2023-01-27 19:00:00,Service,Instagram,11.16,21.57,0,New,Basic,Friday,4,2023-01-27,January,2023,07 PM,-0.48261474269819193,11.16,True,False,High,19
2023-11-24 07:00:00,Service,Google Ads,143.69,15.92,0,New,Premium,Friday,4,2023-11-24,November,2023,07 AM,8.02575376884422,143.69,True,False,Medium,7
2023-02-27 19:00:00,Service,In-Store,166.72,0.0,0,New,Premium,Monday,0,2023-02-27,February,2023,07 PM,166.72,166.72,False,False,Low,19
2023-02-27 09:00:00,Service,Google Ads,152.0,14.01,3,Returning,Discounted,Monday,0,2023-02-27,February,2023,09 AM,9.849393290506782,50.666666666666664,True,True,Medium,9
2023-01-14 13:00:00,Service,Instagram,77.1,9.72,1,New,Basic,Saturday,5,2023-01-14,January,2023,01 PM,6.932098765432098,77.1,True,True,Low,13
2023-06-03 08:00:00,Service,Facebook,72.59,4.38,3,Returning,Premium,Saturday,5,2023-06-03,June,2023,08 AM,15.573059360730596,24.19666666666667,True,True,Low,8
2023-05-18 16:00:00,Service,Instagram,109.37,17.2,0,Returning,Basic,Thursday,3,2023-05-18,May,2023,04 PM,5.3587209302325585,109.37,True,False,Medium,16
2023-03-16 16:00:00,Service,Online,11.75,0.0,0,New,Premium,Thursday,3,2023-03-16,March,2023,04 PM,11.75,11.75,False,False,Low,16
2023-01-06 15:00:00,Service,Google Ads,107.66,18.94,0,New,Basic,Friday,4,2023-01-06,January,2023,03 PM,4.684266103484688,107.66,True,False,Medium,15
